Time[s], Channel 0
0.0265644, 0
0.0265675, 1
0.0265684, 0
0.0265715, 1
0.0265724, 0
0.0265755, 1
0.0265764, 0
0.0265795, 1
0.0265804, 0
0.0265835, 1
0.0265844, 0
0.0265875, 1
0.0265883, 0
0.0265915, 1
0.0265923, 0
0.0265955, 1
0.0265963, 0
0.0265994, 1
0.0266003, 0
0.0266034, 1
0.0266043, 0
0.0266074, 1
0.0266083, 0
0.0266114, 1
0.0266123, 0
0.0266154, 1
0.0266163, 0
0.0266194, 1
0.0266202, 0
0.0266234, 1
0.0266242, 0
0.0266273, 1
0.0266282, 0
0.0266313, 1
0.0266322, 0
0.0266353, 1
0.0266362, 0
0.0266393, 1
0.0266402, 0
0.0266433, 1
0.0266442, 0
0.0266473, 1
0.0266481, 0
0.0266513, 1
0.0266521, 0
0.0266553, 1
0.0266561, 0
0.0266592, 1
0.0266601, 0
0.0266632, 1
0.0266641, 0
0.0266652, 1
0.0266681, 0
0.0266712, 1
0.0266721, 0
0.0266732, 1
0.0266761, 0
0.0266792, 1
0.0266800, 0
0.0266822, 1
0.0419386, 0
0.0419423, 1
0.0419435, 0
0.0419448, 1
0.0419484, 0
0.0419522, 1
0.0419534, 0
0.0419571, 1
0.0419583, 0
0.0419621, 1
0.0419633, 0
0.0419670, 1
0.0419682, 0
0.0419720, 1
0.0419731, 0
0.0419769, 1
0.0419781, 0
0.0419818, 1
0.0419830, 0
0.0419868, 1
0.0419879, 0
0.0419917, 1
0.0419929, 0
0.0419966, 1
0.0419978, 0
0.0420016, 1
0.0420028, 0
0.0420065, 1
0.0420077, 0
0.0420090, 1
0.0420126, 0
0.0420139, 1
0.0420176, 0
0.0420213, 1
0.0420225, 0
0.0420263, 1
0.0420275, 0
0.0420312, 1
0.0420324, 0
0.0420362, 1
0.0420373, 0
0.0420411, 1
0.0420423, 0
0.0420460, 1
0.0420472, 0
0.0420510, 1
0.0420522, 0
0.0420559, 1
0.0420571, 0
0.0420584, 1
0.0420605, 0
0.0420636, 1
0.0420645, 0
0.0420676, 1
0.0420685, 0
0.0420716, 1
0.0420725, 0
0.0420756, 1
0.0420764, 0
0.0420775, 1
0.0420804, 0
0.0420836, 1
0.0420844, 0
0.0420875, 1
0.0420884, 0
0.0420915, 1
0.0420924, 0
0.0420955, 1
0.0420964, 0
0.0420995, 1
0.0421004, 0
0.0421035, 1
0.0421044, 0
0.0421075, 1
0.0421083, 0
0.0421115, 1
0.0421123, 0
0.0421155, 1
0.0421163, 0
0.0421194, 1
0.0421203, 0
0.0421234, 1
0.0421243, 0
0.0421274, 1
0.0421283, 0
0.0421314, 1
0.0421323, 0
0.0421354, 1
0.0421363, 0
0.0421394, 1
0.0421402, 0
0.0421434, 1
0.0421442, 0
0.0421474, 1
0.0421482, 0
0.0421513, 1
0.0421522, 0
0.0421553, 1
0.0421562, 0
0.0421593, 1
0.0421602, 0
0.0421633, 1
0.0421642, 0
0.0421673, 1
0.0421682, 0
0.0421713, 1
0.0421721, 0
0.0421753, 1
0.0421761, 0
0.0421793, 1
0.0421801, 0
0.0421832, 1
0.0421841, 0
0.0421872, 1
0.0421881, 0
0.0421912, 1
0.0421921, 0
0.0421952, 1
0.0421961, 0
0.0421992, 1
0.0422001, 0
0.0422032, 1
0.0422040, 0
0.0422072, 1
0.0422080, 0
0.0422112, 1
0.0422120, 0
0.0422151, 1
0.0422160, 0
0.0422191, 1
0.0422200, 0
0.0422231, 1
0.0422240, 0
0.0422271, 1
0.0422280, 0
0.0422311, 1
0.0422320, 0
0.0422351, 1
0.0422359, 0
0.0422391, 1
0.0422399, 0
0.0422431, 1
0.0422439, 0
0.0422470, 1
0.0422479, 0
0.0422510, 1
0.0422519, 0
0.0422550, 1
0.0422559, 0
0.0422590, 1
0.0422599, 0
0.0422630, 1
0.0422639, 0
0.0422670, 1
0.0422678, 0
0.0422710, 1
0.0422718, 0
0.0422749, 1
0.0422758, 0
0.0422789, 1
0.0422798, 0
0.0422829, 1
0.0422838, 0
0.0422869, 1
0.0422878, 0
0.0422909, 1
0.0422918, 0
0.0422949, 1
0.0422957, 0
0.0422989, 1
0.0422997, 0
0.0423008, 1
0.0423037, 0
0.0423068, 1
0.0423077, 0
0.0423088, 1
0.0423117, 0
0.0423148, 1
0.0423157, 0
0.0423178, 1
0.0429874, 0
0.0429912, 1
0.0429924, 0
0.0429936, 1
0.0429973, 0
0.0430011, 1
0.0430022, 0
0.0430060, 1
0.0430072, 0
0.0430109, 1
0.0430121, 0
0.0430159, 1
0.0430171, 0
0.0430208, 1
0.0430220, 0
0.0430258, 1
0.0430269, 0
0.0430307, 1
0.0430319, 0
0.0430356, 1
0.0430368, 0
0.0430406, 1
0.0430418, 0
0.0430455, 1
0.0430467, 0
0.0430505, 1
0.0430516, 0
0.0430554, 1
0.0430566, 0
0.0430579, 1
0.0430615, 0
0.0430628, 1
0.0430665, 0
0.0430702, 1
0.0430714, 0
0.0430752, 1
0.0430763, 0
0.0430801, 1
0.0430813, 0
0.0430850, 1
0.0430862, 0
0.0430900, 1
0.0430911, 0
0.0430949, 1
0.0430961, 0
0.0430998, 1
0.0431010, 0
0.0431048, 1
0.0431060, 0
0.0431072, 1
0.0431097, 0
0.0431128, 1
0.0431136, 0
0.0431168, 1
0.0431176, 0
0.0431208, 1
0.0431216, 0
0.0431247, 1
0.0431256, 0
0.0431267, 1
0.0431296, 0
0.0431327, 1
0.0431336, 0
0.0431367, 1
0.0431376, 0
0.0431407, 1
0.0431416, 0
0.0431447, 1
0.0431455, 0
0.0431487, 1
0.0431495, 0
0.0431527, 1
0.0431535, 0
0.0431566, 1
0.0431575, 0
0.0431606, 1
0.0431615, 0
0.0431646, 1
0.0431655, 0
0.0431686, 1
0.0431695, 0
0.0431726, 1
0.0431735, 0
0.0431766, 1
0.0431774, 0
0.0431806, 1
0.0431814, 0
0.0431845, 1
0.0431854, 0
0.0431885, 1
0.0431894, 0
0.0431925, 1
0.0431934, 0
0.0431965, 1
0.0431974, 0
0.0432005, 1
0.0432014, 0
0.0432045, 1
0.0432053, 0
0.0432085, 1
0.0432093, 0
0.0432125, 1
0.0432133, 0
0.0432164, 1
0.0432173, 0
