Time[s], Channel 0, Channel 1
0.57137122, 1, 1
0.57137624, 0, 1
0.57138130, 1, 1
0.57138632, 0, 1
0.57139138, 1, 1
0.57139640, 0, 1
0.57140146, 1, 1
0.57140648, 0, 1
0.57141154, 1, 1
0.57141658, 0, 1
0.57141908, 0, 0
0.57142162, 1, 0
0.57142664, 0, 0
0.57142688, 0, 1
0.57143170, 1, 1
0.57143674, 0, 1
0.57144178, 1, 1
0.57144682, 0, 1
0.57145186, 1, 1
0.57145690, 0, 1
0.57146194, 1, 1
0.57146698, 0, 1
0.57147202, 1, 1
0.57147706, 0, 1
0.57148210, 1, 1
0.57148714, 0, 1
0.57149218, 1, 1
0.57149722, 0, 1
0.57150226, 1, 1
0.57150730, 0, 1
0.57150982, 0, 0
0.57151234, 1, 0
0.57151738, 0, 0
0.57151760, 0, 1
0.57152242, 1, 1
0.57152746, 0, 1
0.57153250, 1, 1
0.57153754, 0, 1
0.57154258, 1, 1
0.57154762, 0, 1
0.57155266, 1, 1
0.57155770, 0, 1
0.57156274, 1, 1
0.57156778, 0, 1
0.57157282, 1, 1
0.57157786, 0, 1
0.57158290, 1, 1
0.57158794, 0, 1
0.57159298, 1, 1
0.57159802, 0, 1
0.57160054, 0, 0
0.57160306, 1, 0
0.57160810, 0, 0
0.57160832, 0, 1
0.57161314, 1, 1
0.57161818, 0, 1
0.57162322, 1, 1
0.57162826, 0, 1
0.57163330, 1, 1
0.57163834, 0, 1
0.57164338, 1, 1
0.57164842, 0, 1
0.57165346, 1, 1
0.57165850, 0, 1
0.57166354, 1, 1
0.57166858, 0, 1
0.57167362, 1, 1
0.57167866, 0, 1
0.57168370, 1, 1
0.57168874, 0, 1
0.57169378, 1, 1
0.57169882, 0, 1
0.57170134, 0, 0
0.57170386, 1, 0
0.57170638, 1, 1
0.57170890, 0, 1
0.58321798, 1, 1
0.58322050, 1, 0
0.58322302, 0, 0
0.58322554, 0, 1
0.58322806, 1, 1
0.58323310, 0, 1
0.58323562, 0, 0
0.58323814, 1, 0
0.58324318, 0, 0
0.58324570, 0, 1
0.58324822, 1, 1
0.58325326, 0, 1
0.58325578, 0, 0
0.58325830, 1, 0
0.58326334, 0, 0
0.58326838, 1, 0
0.58327342, 0, 0
0.58327594, 0, 1
0.58327846, 1, 1
0.58328350, 0, 1
0.58328602, 0, 0
0.58328854, 1, 0
0.58329358, 0, 0
0.58329862, 1, 0
0.58330366, 0, 0
0.58330870, 1, 0
0.58331374, 0, 0
0.58331878, 1, 0
0.58332382, 0, 0
0.58332886, 1, 0
0.58333390, 0, 0
0.58333894, 1, 0
0.58334398, 0, 0
0.58334902, 1, 0
0.58335406, 0, 0
0.58335910, 1, 0
0.58336414, 0, 0
0.58336918, 1, 0
0.58337422, 0, 0
0.58337926, 1, 0
0.58338430, 0, 0
0.58338934, 1, 0
0.58339438, 0, 0
0.58339942, 1, 0
0.58340446, 0, 0
0.58340506, 0, 1
0.58340698, 0, 0
0.58340950, 1, 0
0.58341202, 1, 1
0.58341454, 0, 1
0.58405464, 1, 1
0.58405716, 1, 0
0.58405968, 0, 0
0.58406220, 0, 1
0.58406472, 1, 1
0.58406976, 0, 1
0.58407228, 0, 0
0.58407480, 1, 0
0.58407984, 0, 0
0.58408236, 0, 1
0.58408488, 1, 1
0.58408992, 0, 1
0.58409244, 0, 0
0.58409496, 1, 0
0.58410000, 0, 0
0.58410504, 1, 0
0.58411008, 0, 0
0.58411260, 0, 1
0.58411512, 1, 1
0.58412016, 0, 1
0.58412268, 0, 0
0.58412520, 1, 0
0.58413024, 0, 0
0.58413276, 0, 1
0.58413528, 1, 1
0.58414032, 0, 1
0.58414284, 0, 0
0.58414536, 1, 0
0.58415040, 0, 0
0.58415544, 1, 0
0.58416048, 0, 0
0.58416552, 1, 0
0.58416578, 1, 1
0.58417056, 0, 1
0.58417560, 1, 1
0.58418064, 0, 1
0.58418568, 1, 1
0.58419072, 0, 1
0.58419576, 1, 1
0.58420080, 0, 1
0.58420584, 1, 1
0.58421088, 0, 1
0.58421592, 1, 1
0.58422096, 0, 1
0.58422600, 1, 1
0.58423104, 0, 1
0.58423356, 0, 0
0.58423608, 1, 0
0.58424112, 0, 0
0.58424134, 0, 1
0.58424616, 1, 1
0.58425120, 0, 1
0.58425624, 1, 1
0.58426128, 0, 1
0.58426632, 1, 1
0.58427136, 0, 1
0.58427640, 1, 1
0.58428144, 0, 1
0.58428648, 1, 1
0.58429152, 0, 1
0.58429656, 1, 1
0.58430160, 0, 1
0.58430664, 1, 1
0.58431168, 0, 1
0.58431672, 1, 1
0.58432176, 0, 1
0.58432428, 0, 0
0.58432680, 1, 0
0.58433184, 0, 0
0.58433206, 0, 1
0.58433688, 1, 1
0.58434192, 0, 1
0.58434696, 1, 1
0.58435200, 0, 1
0.58435704, 1, 1
0.58436208, 0, 1
0.58436712, 1, 1
0.58437216, 0, 1
0.58437720, 1, 1
0.58438224, 0, 1
0.58438728, 1, 1
0.58439232, 0, 1
0.58439736, 1, 1
0.58440240, 0, 1
0.58440744, 1, 1
0.58441248, 0, 1
0.58441500, 0, 0
0.58441752, 1, 0
0.58442256, 0, 0
0.58442280, 0, 1
0.58442760, 1, 1
0.58443264, 0, 1
0.58443768, 1, 1
0.58444272, 0, 1
0.58444776, 1, 1
0.58445280, 0, 1
0.58445784, 1, 1
0.58446288, 0, 1
0.58446792, 1, 1
0.58447296, 0, 1
0.58447800, 1, 1
0.58448304, 0, 1
0.58448808, 1, 1
0.58449312, 0, 1
0.58449816, 1, 1
0.58450320, 0, 1
0.58450572, 0, 0
0.58450824, 1, 0
0.58451328, 0, 0
0.58451352, 0, 1
0.58451832, 1, 1
0.58452336, 0, 1
0.58452840, 1, 1
0.58453344, 0, 1
0.58453848, 1, 1
0.58454352, 0, 1
0.58454856, 1, 1
0.58455360, 0, 1
0.58455864, 1, 1
0.58456368, 0, 1
0.58456872, 1, 1
0.58457376, 0, 1
0.58457880, 1, 1
0.58458384, 0, 1
0.58458888, 1, 1
0.58459392, 0, 1
0.58459644, 0, 0
0.58459896, 1, 0
0.58460400, 0, 0
0.58460424, 0, 1
0.58460904, 1, 1
0.58461408, 0, 1
0.58461912, 1, 1
0.58462416, 0, 1
0.58462920, 1, 1
0.58463424, 0, 1
0.58463928, 1, 1
0.58464432, 0, 1
0.58464936, 1, 1
0.58465440, 0, 1
0.58465944, 1, 1
0.58466448, 0, 1
0.58466952, 1, 1
0.58467456, 0, 1
0.58467960, 1, 1
0.58468464, 0, 1
0.58468968, 1, 1
0.58469472, 0, 1
0.58469724, 0, 0
0.58469976, 1, 0
0.58470228, 1, 1
0.58470480, 0, 1
0.58534490, 1, 1
0.58534742, 1, 0
0.58534994, 0, 0
0.58535246, 0, 1
0.58535498, 1, 1
0.58536002, 0, 1
0.58536254, 0, 0
0.58536506, 1, 0
0.58537010, 0, 0
0.58537262, 0, 1
0.58537514, 1, 1
0.58538018, 0, 1
0.58538270, 0, 0
0.58538522, 1, 0
0.58539026, 0, 0
0.58539530, 1, 0
0.58540034, 0, 0
0.58540286, 0, 1
0.58540538, 1, 1
0.58541042, 0, 1
0.58541294, 0, 0
0.58541546, 1, 0
0.58542050, 0, 0
0.58542302, 0, 1
0.58542554, 1, 1
0.58543058, 0, 1
0.58543310, 0, 0
0.58543562, 1, 0
0.58544066, 0, 0
0.58544570, 1, 0
0.58545074, 0, 0
0.58545578, 1, 0
0.58545668, 1, 1
0.58546082, 0, 1
0.58546586, 1, 1
0.58547090, 0, 1
0.58547594, 1, 1
0.58548098, 0, 1
0.58548602, 1, 1
0.58549106, 0, 1
0.58549610, 1, 1
0.58550114, 0, 1
0.58550618, 1, 1
0.58551122, 0, 1
0.58551626, 1, 1
0.58552130, 0, 1
0.58552382, 0, 0
0.58552634, 1, 0
0.58553138, 0, 0
0.58553162, 0, 1
0.58553642, 1, 1
0.58554146, 0, 1
0.58554650, 1, 1
0.58555154, 0, 1
0.58555658, 1, 1
0.58556162, 0, 1
0.58556666, 1, 1
0.58557170, 0, 1
0.58557674, 1, 1
0.58558178, 0, 1
0.58558682, 1, 1
0.58559186, 0, 1
0.58559690, 1, 1
0.58560194, 0, 1
0.58560698, 1, 1
0.58561202, 0, 1
0.58561454, 0, 0
0.58561706, 1, 0
0.58562210, 0, 0
0.58562234, 0, 1
0.58562714, 1, 1
0.58563218, 0, 1
0.58563722, 1, 1
0.58564226, 0, 1
0.58564730, 1, 1
0.58565234, 0, 1
0.58565738, 1, 1
0.58566242, 0, 1
0.58566746, 1, 1
0.58567250, 0, 1
0.58567756, 1, 1
0.58568258, 0, 1
0.58568764, 1, 1
0.58569266, 0, 1
0.58569772, 1, 1
0.58570274, 0, 1
0.58570526, 0, 0
0.58570780, 1, 0
0.58571282, 0, 0
0.58571306, 0, 1
0.58571788, 1, 1
0.58572290, 0, 1
0.58572796, 1, 1
0.58573298, 0, 1
0.58573804, 1, 1
0.58574308, 0, 1
0.58574812, 1, 1
0.58575316, 0, 1
0.58575820, 1, 1
0.58576324, 0, 1
0.58576828, 1, 1
0.58577332, 0, 1
0.58577836, 1, 1
0.58578340, 0, 1
0.58578844, 1, 1
0.58579348, 0, 1
0.58579598, 0, 0
0.58579852, 1, 0
0.58580356, 0, 0
0.58580378, 0, 1
0.58580860, 1, 1
0.58581364, 0, 1
0.58581868, 1, 1
0.58582372, 0, 1
0.58582876, 1, 1
0.58583380, 0, 1
0.58583884, 1, 1
0.58584388, 0, 1
0.58584892, 1, 1
0.58585396, 0, 1
0.58585900, 1, 1
0.58586404, 0, 1
0.58586908, 1, 1
0.58587412, 0, 1
0.58587916, 1, 1
0.58588420, 0, 1
0.58588672, 0, 0
0.58588924, 1, 0
0.58589428, 0, 0
0.58589450, 0, 1
0.58589932, 1, 1
0.58590436, 0, 1
0.58590940, 1, 1
0.58591444, 0, 1
0.58591948, 1, 1
0.58592452, 0, 1
0.58592956, 1, 1
0.58593460, 0, 1
0.58593964, 1, 1
0.58594468, 0, 1
0.58594972, 1, 1
0.58595476, 0, 1
0.58595980, 1, 1
0.58596484, 0, 1
0.58596988, 1, 1
0.58597492, 0, 1
0.58597996, 1, 1
0.58598500, 0, 1
0.58598752, 0, 0
0.58599004, 1, 0
0.58599256, 1, 1
0.58599508, 0, 1
0.59750416, 1, 1
0.59750668, 1, 0
0.59750920, 0, 0
0.59751172, 0, 1
0.59751424, 1, 1
0.59751928, 0, 1
0.59752180, 0, 0
0.59752432, 1, 0
0.59752936, 0, 0
0.59753188, 0, 1
0.59753440, 1, 1
0.59753944, 0, 1
0.59754196, 0, 0
0.59754448, 1, 0
0.59754952, 0, 0
0.59755456, 1, 0
0.59755960, 0, 0
0.59756212, 0, 1
0.59756464, 1, 1
0.59756968, 0, 1
0.59757220, 0, 0
0.59757472, 1, 0
0.59757976, 0, 0
0.59758480, 1, 0
0.59758984, 0, 0
0.59759488, 1, 0
0.59759992, 0, 0
0.59760496, 1, 0
0.59761000, 0, 0
0.59761504, 1, 0
0.59762008, 0, 0
0.59762512, 1, 0
0.59763016, 0, 0
0.59763520, 1, 0
0.59764024, 0, 0
0.59764528, 1, 0
0.59765032, 0, 0
0.59765536, 1, 0
0.59766040, 0, 0
0.59766544, 1, 0
0.59767048, 0, 0
0.59767552, 1, 0
0.59768056, 0, 0
0.59768560, 1, 0
0.59769064, 0, 0
0.59769126, 0, 1
0.59769316, 0, 0
0.59769568, 1, 0
0.59769820, 1, 1
0.59770072, 0, 1
0.59834082, 1, 1
0.59834334, 1, 0
0.59834586, 0, 0
0.59834838, 0, 1
0.59835090, 1, 1
0.59835594, 0, 1
0.59835846, 0, 0
0.59836098, 1, 0
0.59836602, 0, 0
0.59836854, 0, 1
0.59837106, 1, 1
0.59837610, 0, 1
0.59837862, 0, 0
0.59838114, 1, 0
0.59838618, 0, 0
0.59839122, 1, 0
0.59839626, 0, 0
0.59839878, 0, 1
0.59840130, 1, 1
0.59840634, 0, 1
0.59840886, 0, 0
0.59841138, 1, 0
0.59841642, 0, 0
0.59841894, 0, 1
0.59842146, 1, 1
0.59842650, 0, 1
0.59842902, 0, 0
0.59843154, 1, 0
0.59843658, 0, 0
0.59844162, 1, 0
0.59844666, 0, 0
0.59845170, 1, 0
0.59845198, 1, 1
0.59845674, 0, 1
0.59846178, 1, 1
0.59846682, 0, 1
0.59847186, 1, 1
0.59847690, 0, 1
0.59848194, 1, 1
0.59848698, 0, 1
0.59849202, 1, 1
0.59849706, 0, 1
0.59850210, 1, 1
0.59850714, 0, 1
0.59851218, 1, 1
0.59851722, 0, 1
0.59851974, 0, 0
0.59852226, 1, 0
0.59852730, 0, 0
0.59852752, 0, 1
0.59853234, 1, 1
0.59853738, 0, 1
0.59854242, 1, 1
0.59854746, 0, 1
0.59855250, 1, 1
0.59855754, 0, 1
0.59856258, 1, 1
0.59856762, 0, 1
0.59857266, 1, 1
0.59857770, 0, 1
0.59858274, 1, 1
0.59858778, 0, 1
0.59859282, 1, 1
0.59859786, 0, 1
0.59860290, 1, 1
0.59860794, 0, 1
0.59861046, 0, 0
0.59861298, 1, 0
0.59861802, 0, 0
0.59861824, 0, 1
0.59862306, 1, 1
0.59862810, 0, 1
0.59863314, 1, 1
0.59863818, 0, 1
0.59864322, 1, 1
0.59864826, 0, 1
0.59865330, 1, 1
0.59865834, 0, 1
0.59866338, 1, 1
0.59866842, 0, 1
0.59867346, 1, 1
0.59867850, 0, 1
0.59868354, 1, 1
0.59868858, 0, 1
0.59869362, 1, 1
0.59869866, 0, 1
0.59870118, 0, 0
0.59870370, 1, 0
0.59870874, 0, 0
0.59870898, 0, 1
0.59871378, 1, 1
0.59871882, 0, 1
0.59872386, 1, 1
0.59872890, 0, 1
0.59873394, 1, 1
0.59873898, 0, 1
0.59874402, 1, 1
0.59874906, 0, 1
0.59875410, 1, 1
0.59875914, 0, 1
0.59876418, 1, 1
0.59876922, 0, 1
0.59877426, 1, 1
0.59877930, 0, 1
0.59878434, 1, 1
0.59878938, 0, 1
0.59879190, 0, 0
0.59879442, 1, 0
0.59879946, 0, 0
0.59879970, 0, 1
0.59880450, 1, 1
0.59880954, 0, 1
0.59881458, 1, 1
0.59881962, 0, 1
0.59882466, 1, 1
0.59882970, 0, 1
0.59883474, 1, 1
0.59883978, 0, 1
0.59884482, 1, 1
0.59884986, 0, 1
0.59885490, 1, 1
0.59885994, 0, 1
0.59886498, 1, 1
0.59887002, 0, 1
0.59887506, 1, 1
0.59888010, 0, 1
0.59888262, 0, 0
0.59888514, 1, 0
0.59889018, 0, 0
0.59889042, 0, 1
0.59889522, 1, 1
0.59890026, 0, 1
0.59890530, 1, 1
0.59891034, 0, 1
0.59891538, 1, 1
0.59892042, 0, 1
0.59892546, 1, 1
0.59893050, 0, 1
0.59893554, 1, 1
0.59894058, 0, 1
0.59894562, 1, 1
0.59895066, 0, 1
0.59895570, 1, 1
0.59896074, 0, 1
0.59896578, 1, 1
0.59897082, 0, 1
0.59897586, 1, 1
0.59898090, 0, 1
0.59898342, 0, 0
0.59898594, 1, 0
0.59898846, 1, 1
0.59899098, 0, 1
0.59963108, 1, 1
0.59963360, 1, 0
0.59963612, 0, 0
0.59963864, 0, 1
0.59964116, 1, 1
0.59964620, 0, 1
0.59964872, 0, 0
0.59965124, 1, 0
0.59965628, 0, 0
0.59965880, 0, 1
0.59966132, 1, 1
0.59966636, 0, 1
0.59966888, 0, 0
0.59967140, 1, 0
0.59967644, 0, 0
0.59968148, 1, 0
0.59968652, 0, 0
0.59968904, 0, 1
0.59969156, 1, 1
0.59969660, 0, 1
0.59969912, 0, 0
0.59970164, 1, 0
0.59970668, 0, 0
0.59970920, 0, 1
0.59971172, 1, 1
0.59971676, 0, 1
0.59971928, 0, 0
0.59972180, 1, 0
0.59972684, 0, 0
0.59973188, 1, 0
0.59973692, 0, 0
0.59974196, 1, 0
0.59974286, 1, 1
0.59974700, 0, 1
0.59975204, 1, 1
0.59975708, 0, 1
0.59976212, 1, 1
0.59976716, 0, 1
0.59977220, 1, 1
0.59977724, 0, 1
0.59978228, 1, 1
0.59978732, 0, 1
0.59979236, 1, 1
0.59979740, 0, 1
0.59980244, 1, 1
0.59980748, 0, 1
0.59981000, 0, 0
0.59981252, 1, 0
0.59981756, 0, 0
0.59981780, 0, 1
0.59982260, 1, 1
0.59982764, 0, 1
0.59983268, 1, 1
0.59983772, 0, 1
0.59984276, 1, 1
0.59984780, 0, 1
0.59985284, 1, 1
0.59985788, 0, 1
0.59986292, 1, 1
0.59986796, 0, 1
0.59987300, 1, 1
0.59987804, 0, 1
0.59988308, 1, 1
0.59988812, 0, 1
0.59989316, 1, 1
0.59989820, 0, 1
0.59990072, 0, 0
0.59990324, 1, 0
0.59990828, 0, 0
0.59990852, 0, 1
0.59991332, 1, 1
0.59991836, 0, 1
0.59992340, 1, 1
0.59992844, 0, 1
0.59993348, 1, 1
0.59993852, 0, 1
0.59994356, 1, 1
0.59994860, 0, 1
0.59995364, 1, 1
0.59995868, 0, 1
0.59996372, 1, 1
0.59996876, 0, 1
0.59997380, 1, 1
0.59997884, 0, 1
0.59998388, 1, 1
0.59998892, 0, 1
0.59999144, 0, 0
0.59999396, 1, 0
0.59999900, 0, 0
0.59999924, 0, 1
0.60000406, 1, 1
0.60000908, 0, 1
0.60001414, 1, 1
0.60001916, 0, 1
0.60002422, 1, 1
0.60002924, 0, 1
0.60003430, 1, 1
0.60003932, 0, 1
0.60004438, 1, 1
0.60004940, 0, 1
0.60005446, 1, 1
0.60005948, 0, 1
0.60006454, 1, 1
0.60006958, 0, 1
0.60007462, 1, 1
0.60007966, 0, 1
0.60008216, 0, 0
0.60008470, 1, 0
0.60008974, 0, 0
0.60008996, 0, 1
0.60009478, 1, 1
0.60009982, 0, 1
0.60010486, 1, 1
0.60010990, 0, 1
0.60011494, 1, 1
0.60011998, 0, 1
0.60012502, 1, 1
0.60013006, 0, 1
0.60013510, 1, 1
0.60014014, 0, 1
0.60014518, 1, 1
0.60015022, 0, 1
0.60015526, 1, 1
0.60016030, 0, 1
0.60016534, 1, 1
0.60017038, 0, 1
0.60017290, 0, 0
0.60017542, 1, 0
0.60018046, 0, 0
0.60018068, 0, 1
0.60018550, 1, 1
0.60019054, 0, 1
0.60019558, 1, 1
0.60020062, 0, 1
0.60020566, 1, 1
0.60021070, 0, 1
0.60021574, 1, 1
0.60022078, 0, 1
0.60022582, 1, 1
0.60023086, 0, 1
0.60023590, 1, 1
0.60024094, 0, 1
0.60024598, 1, 1
0.60025102, 0, 1
0.60025606, 1, 1
0.60026110, 0, 1
0.60026614, 1, 1
0.60027118, 0, 1
0.60027370, 0, 0
0.60027622, 1, 0
0.60027874, 1, 1
0.60028126, 0, 1
0.61179034, 1, 1
0.61179286, 1, 0
0.61179538, 0, 0
0.61179790, 0, 1
0.61180042, 1, 1
0.61180546, 0, 1
0.61180798, 0, 0
0.61181050, 1, 0
0.61181554, 0, 0
0.61181806, 0, 1
0.61182058, 1, 1
0.61182562, 0, 1
0.61182814, 0, 0
0.61183066, 1, 0
0.61183570, 0, 0
0.61184074, 1, 0
0.61184578, 0, 0
0.61184830, 0, 1
0.61185082, 1, 1
0.61185586, 0, 1
0.61185838, 0, 0
0.61186090, 1, 0
0.61186594, 0, 0
0.61187098, 1, 0
0.61187602, 0, 0
0.61188106, 1, 0
0.61188610, 0, 0
0.61189114, 1, 0
0.61189618, 0, 0
0.61190122, 1, 0
0.61190626, 0, 0
0.61191130, 1, 0
0.61191634, 0, 0
0.61192138, 1, 0
0.61192642, 0, 0
0.61193146, 1, 0
0.61193650, 0, 0
0.61194154, 1, 0
0.61194658, 0, 0
0.61195162, 1, 0
0.61195666, 0, 0
0.61196170, 1, 0
0.61196674, 0, 0
0.61197178, 1, 0
0.61197682, 0, 0
0.61197744, 0, 1
0.61197934, 0, 0
0.61198186, 1, 0
0.61198438, 1, 1
0.61198690, 0, 1
0.61262700, 1, 1
0.61262952, 1, 0
0.61263204, 0, 0
0.61263456, 0, 1
0.61263708, 1, 1
0.61264212, 0, 1
0.61264464, 0, 0
0.61264716, 1, 0
0.61265220, 0, 0
0.61265472, 0, 1
0.61265724, 1, 1
0.61266228, 0, 1
0.61266480, 0, 0
0.61266732, 1, 0
0.61267236, 0, 0
0.61267740, 1, 0
0.61268244, 0, 0
0.61268496, 0, 1
0.61268748, 1, 1
0.61269252, 0, 1
0.61269504, 0, 0
0.61269756, 1, 0
0.61270260, 0, 0
0.61270512, 0, 1
0.61270764, 1, 1
0.61271268, 0, 1
0.61271518, 0, 0
0.61271772, 1, 0
0.61272276, 0, 0
0.61272780, 1, 0
0.61273282, 0, 0
0.61273788, 1, 0
0.61273814, 1, 1
0.61274292, 0, 1
0.61274796, 1, 1
0.61275300, 0, 1
0.61275804, 1, 1
0.61276308, 0, 1
0.61276812, 1, 1
0.61277316, 0, 1
0.61277820, 1, 1
0.61278324, 0, 1
0.61278828, 1, 1
0.61279332, 0, 1
0.61279836, 1, 1
0.61280340, 0, 1
0.61280592, 0, 0
0.61280844, 1, 0
0.61281348, 0, 0
0.61281370, 0, 1
0.61281852, 1, 1
0.61282356, 0, 1
0.61282860, 1, 1
0.61283364, 0, 1
0.61283868, 1, 1
0.61284372, 0, 1
0.61284876, 1, 1
0.61285380, 0, 1
0.61285884, 1, 1
0.61286388, 0, 1
0.61286892, 1, 1
0.61287396, 0, 1
0.61287900, 1, 1
0.61288404, 0, 1
0.61288908, 1, 1
0.61289412, 0, 1
0.61289664, 0, 0
0.61289916, 1, 0
0.61290420, 0, 0
0.61290442, 0, 1
0.61290924, 1, 1
0.61291428, 0, 1
0.61291932, 1, 1
0.61292436, 0, 1
0.61292940, 1, 1
0.61293444, 0, 1
0.61293948, 1, 1
0.61294452, 0, 1
0.61294956, 1, 1
0.61295460, 0, 1
0.61295964, 1, 1
0.61296468, 0, 1
0.61296972, 1, 1
0.61297476, 0, 1
0.61297980, 1, 1
0.61298484, 0, 1
0.61298736, 0, 0
0.61298988, 1, 0
0.61299492, 0, 0
0.61299516, 0, 1
0.61299996, 1, 1
0.61300500, 0, 1
0.61301004, 1, 1
0.61301508, 0, 1
0.61302012, 1, 1
0.61302516, 0, 1
0.61303020, 1, 1
0.61303524, 0, 1
0.61304028, 1, 1
0.61304532, 0, 1
0.61305036, 1, 1
0.61305540, 0, 1
0.61306044, 1, 1
0.61306548, 0, 1
0.61307052, 1, 1
0.61307556, 0, 1
0.61307808, 0, 0
0.61308060, 1, 0
0.61308564, 0, 0
0.61308588, 0, 1
0.61309068, 1, 1
0.61309572, 0, 1
0.61310076, 1, 1
0.61310580, 0, 1
0.61311084, 1, 1
0.61311588, 0, 1
0.61312092, 1, 1
0.61312596, 0, 1
0.61313100, 1, 1
0.61313604, 0, 1
0.61314108, 1, 1
0.61314612, 0, 1
0.61315116, 1, 1
0.61315620, 0, 1
0.61316124, 1, 1
0.61316628, 0, 1
0.61316880, 0, 0
0.61317132, 1, 0
0.61317636, 0, 0
0.61317660, 0, 1
0.61318140, 1, 1
0.61318644, 0, 1
0.61319148, 1, 1
0.61319652, 0, 1
0.61320156, 1, 1
0.61320660, 0, 1
0.61321164, 1, 1
0.61321668, 0, 1
0.61322172, 1, 1
0.61322676, 0, 1
0.61323180, 1, 1
0.61323684, 0, 1
0.61324188, 1, 1
0.61324692, 0, 1
0.61325196, 1, 1
0.61325700, 0, 1
0.61326204, 1, 1
0.61326708, 0, 1
0.61326960, 0, 0
0.61327212, 1, 0
0.61327464, 1, 1
0.61327716, 0, 1
0.61391726, 1, 1
0.61391978, 1, 0
0.61392230, 0, 0
0.61392482, 0, 1
0.61392734, 1, 1
0.61393238, 0, 1
0.61393490, 0, 0
0.61393742, 1, 0
0.61394246, 0, 0
0.61394498, 0, 1
0.61394750, 1, 1
0.61395254, 0, 1
0.61395506, 0, 0
0.61395758, 1, 0
0.61396262, 0, 0
0.61396766, 1, 0
0.61397270, 0, 0
0.61397522, 0, 1
0.61397774, 1, 1
0.61398278, 0, 1
0.61398530, 0, 0
0.61398782, 1, 0
0.61399286, 0, 0
0.61399538, 0, 1
0.61399790, 1, 1
0.61400294, 0, 1
0.61400546, 0, 0
0.61400798, 1, 0
0.61401302, 0, 0
0.61401806, 1, 0
0.61402310, 0, 0
0.61402814, 1, 0
0.61402908, 1, 1
0.61403318, 0, 1
0.61403822, 1, 1
0.61404326, 0, 1
0.61404830, 1, 1
0.61405334, 0, 1
0.61405838, 1, 1
0.61406342, 0, 1
0.61406846, 1, 1
0.61407350, 0, 1
0.61407854, 1, 1
0.61408358, 0, 1
0.61408862, 1, 1
0.61409366, 0, 1
0.61409618, 0, 0
0.61409870, 1, 0
0.61410374, 0, 0
0.61410398, 0, 1
0.61410878, 1, 1
0.61411382, 0, 1
0.61411886, 1, 1
0.61412390, 0, 1
0.61412894, 1, 1
0.61413398, 0, 1
0.61413902, 1, 1
0.61414406, 0, 1
0.61414910, 1, 1
0.61415414, 0, 1
0.61415918, 1, 1
0.61416422, 0, 1
0.61416926, 1, 1
0.61417430, 0, 1
0.61417934, 1, 1
0.61418438, 0, 1
0.61418690, 0, 0
0.61418942, 1, 0
0.61419446, 0, 0
0.61419470, 0, 1
0.61419950, 1, 1
0.61420454, 0, 1
0.61420958, 1, 1
0.61421462, 0, 1
0.61421966, 1, 1
0.61422470, 0, 1
0.61422974, 1, 1
0.61423478, 0, 1
0.61423982, 1, 1
0.61424486, 0, 1
0.61424990, 1, 1
0.61425494, 0, 1
0.61425998, 1, 1
0.61426502, 0, 1
0.61427006, 1, 1
0.61427510, 0, 1
0.61427762, 0, 0
0.61428014, 1, 0
0.61428518, 0, 0
0.61428542, 0, 1
0.61429022, 1, 1
0.61429526, 0, 1
0.61430030, 1, 1
0.61430534, 0, 1
0.61431038, 1, 1
0.61431542, 0, 1
0.61432048, 1, 1
0.61432550, 0, 1
0.61433056, 1, 1
0.61433558, 0, 1
0.61434064, 1, 1
0.61434566, 0, 1
0.61435072, 1, 1
0.61435574, 0, 1
0.61436080, 1, 1
0.61436582, 0, 1
0.61436834, 0, 0
0.61437088, 1, 0
0.61437590, 0, 0
0.61437614, 0, 1
0.61438096, 1, 1
0.61438598, 0, 1
0.61439104, 1, 1
0.61439606, 0, 1
0.61440112, 1, 1
0.61440614, 0, 1
0.61441120, 1, 1
0.61441624, 0, 1
0.61442128, 1, 1
0.61442632, 0, 1
0.61443136, 1, 1
0.61443640, 0, 1
0.61444144, 1, 1
0.61444648, 0, 1
0.61445152, 1, 1
0.61445656, 0, 1
0.61445908, 0, 0
0.61446160, 1, 0
0.61446664, 0, 0
0.61446686, 0, 1
0.61447168, 1, 1
0.61447672, 0, 1
0.61448176, 1, 1
0.61448680, 0, 1
0.61449184, 1, 1
0.61449688, 0, 1
0.61450192, 1, 1
0.61450696, 0, 1
0.61451200, 1, 1
0.61451704, 0, 1
0.61452208, 1, 1
0.61452712, 0, 1
0.61453216, 1, 1
0.61453720, 0, 1
0.61454224, 1, 1
0.61454728, 0, 1
0.61455232, 1, 1
0.61455736, 0, 1
0.61455988, 0, 0
0.61456240, 1, 0
0.61456492, 1, 1
0.61456744, 0, 1
0.62607652, 1, 1
0.62607904, 1, 0
0.62608156, 0, 0
0.62608408, 0, 1
0.62608660, 1, 1
0.62609164, 0, 1
0.62609416, 0, 0
0.62609668, 1, 0
0.62610172, 0, 0
0.62610424, 0, 1
0.62610676, 1, 1
0.62611180, 0, 1
0.62611432, 0, 0
0.62611684, 1, 0
0.62612188, 0, 0
0.62612692, 1, 0
0.62613196, 0, 0
0.62613448, 0, 1
0.62613700, 1, 1
0.62614204, 0, 1
0.62614456, 0, 0
0.62614708, 1, 0
0.62615212, 0, 0
0.62615716, 1, 0
0.62616220, 0, 0
0.62616724, 1, 0
0.62617228, 0, 0
